,,,316.39999361E-6,160.00001132E-3,,,,,316.39999361E-6,148.0000019E-3,
,,,316.79999665E-6,152.00001001E-3,,,,,316.79999665E-6,144.0000087E-3,
,,,317.19999970E-6,152.00001001E-3,,,,,317.19999970E-6,136.0000074E-3,
,,,317.60000275E-6,144.0000087E-3,,,,,317.60000275E-6,136.0000074E-3,
,,,318.00000579E-6,144.0000087E-3,,,,,318.00000579E-6,131.9999993E-3,
,,,318.40000884E-6,140.0000006E-3,,,,,318.40000884E-6,124.0000054E-3,
,,,318.80001188E-6,136.0000074E-3,,,,,318.80001188E-6,120.0000048E-3,
,,,319.20001493E-6,128.0000061E-3,,,,,319.20001493E-6,116.0000041E-3,
,,,319.60001797E-6,124.0000054E-3,,,,,319.60001797E-6,104.0000021E-3,
,,,320.00002102E-6,112.0000035E-3,,,,,320.00002102E-6,108.0000028E-3,
,,,320.39999496E-6,116.0000041E-3,,,,,320.39999496E-6,100.0000015E-3,
,,,320.79999801E-6,104.0000021E-3,,,,,320.79999801E-6,100.0000015E-3,
,,,321.20000105E-6,100.0000015E-3,,,,,321.20000105E-6,88.000006974E-3,
,,,321.60000410E-6,96.000000834E-3,,,,,321.60000410E-6,88.000006974E-3,
,,,322.00000715E-6,96.000000834E-3,,,,,322.00000715E-6,84.000006318E-3,
,,,322.40001019E-6,88.000006974E-3,,,,,322.40001019E-6,76.000005007E-3,
,,,322.80001324E-6,84.000006318E-3,,,,,322.80001324E-6,72.000004351E-3,
,,,323.20001628E-6,80.000005662E-3,,,,,323.20001628E-6,68.000003695E-3,
,,,323.60001933E-6,72.000004351E-3,,,,,323.60001933E-6,64.000003040E-3,
,,,323.99999327E-6,68.000003695E-3,,,,,323.99999327E-6,60.000002384E-3,
,,,324.39999632E-6,60.000002384E-3,,,,,324.39999632E-6,56.000001729E-3,
,,,324.79999936E-6,60.000002384E-3,,,,,324.79999936E-6,52.00000107E-3,
,,,325.20000241E-6,56.000001729E-3,,,,,325.20000241E-6,44.00000349E-3,
,,,325.60000545E-6,48.00000042E-3,,,,,325.60000545E-6,40.00000283E-3,
,,,326.00000850E-6,44.00000349E-3,,,,,326.00000850E-6,36.00000218E-3,
,,,326.40001155E-6,40.00000283E-3,,,,,326.40001155E-6,28.00000086E-3,
,,,326.80001459E-6,36.00000218E-3,,,,,326.80001459E-6,20.0000014E-3,
,,,327.20001764E-6,32.00000152E-3,,,,,327.20001764E-6,20.0000014E-3,
,,,327.60002068E-6,24.00000021E-3,,,,,327.60002068E-6,24.00000021E-3,
,,,327.99999462E-6,20.0000014E-3,,,,,327.99999462E-6,8.000000380E-3,
,,,328.39999767E-6,12.0000001E-3,,,,,328.39999767E-6,4.00000019E-3,
,,,328.80000072E-6,4.00000019E-3,,,,,328.80000072E-6,-4.00000019E-3,
,,,329.20000376E-6,4.00000019E-3,,,,,329.20000376E-6,-12.0000001E-3,
,,,329.60000681E-6,-4.00000019E-3,,,,,329.60000681E-6,-20.0000014E-3,
,,,330.00000985E-6,-8.000000380E-3,,,,,330.00000985E-6,-16.0000008E-3,
,,,330.40001290E-6,-8.000000380E-3,,,,,330.40001290E-6,-20.0000014E-3,
,,,330.80001594E-6,-20.0000014E-3,,,,,330.80001594E-6,-28.00000086E-3,
,,,331.20001899E-6,-20.0000014E-3,,,,,331.20001899E-6,-32.00000152E-3,
,,,331.59999293E-6,-24.00000021E-3,,,,,331.59999293E-6,-44.00000349E-3,
,,,331.99999598E-6,-32.00000152E-3,,,,,331.99999598E-6,-48.00000042E-3,
,,,332.39999902E-6,-32.00000152E-3,,,,,332.39999902E-6,-48.00000042E-3,
,,,332.80000207E-6,-44.00000349E-3,,,,,332.80000207E-6,-56.000001729E-3,
,,,333.20000512E-6,-44.00000349E-3,,,,,333.20000512E-6,-60.000002384E-3,
,,,333.60000816E-6,-52.00000107E-3,,,,,333.60000816E-6,-64.000003040E-3,
,,,334.00001121E-6,-60.000002384E-3,,,,,334.00001121E-6,-72.000004351E-3,
,,,334.40001425E-6,-64.000003040E-3,,,,,334.40001425E-6,-72.000004351E-3,
,,,334.80001730E-6,-68.000003695E-3,,,,,334.80001730E-6,-80.000005662E-3,
,,,335.20002034E-6,-72.000004351E-3,,,,,335.20002034E-6,-84.000006318E-3,
,,,335.59999429E-6,-68.000003695E-3,,,,,335.59999429E-6,-92.000007629E-3,
,,,335.99999733E-6,-80.000005662E-3,,,,,335.99999733E-6,-96.000000834E-3,
,,,336.40000038E-6,-88.000006974E-3,,,,,336.40000038E-6,-96.000000834E-3,
,,,336.80000342E-6,-92.000007629E-3,,,,,336.80000342E-6,-104.0000021E-3,
,,,337.20000647E-6,-100.0000015E-3,,,,,337.20000647E-6,-108.0000028E-3,
,,,337.60000952E-6,-100.0000015E-3,,,,,337.60000952E-6,-112.0000035E-3,
,,,338.00001256E-6,-104.0000021E-3,,,,,338.00001256E-6,-120.0000048E-3,
,,,338.40001561E-6,-112.0000035E-3,,,,,338.40001561E-6,-120.0000048E-3,
,,,338.80001865E-6,-116.0000041E-3,,,,,338.80001865E-6,-128.0000061E-3,
,,,339.19999260E-6,-124.0000054E-3,,,,,339.19999260E-6,-131.9999993E-3,
,,,339.59999564E-6,-124.0000054E-3,,,,,339.59999564E-6,-131.9999993E-3,
,,,339.99999869E-6,-131.9999993E-3,,,,,339.99999869E-6,-144.0000087E-3,
,,,340.40000173E-6,-131.9999993E-3,,,,,340.40000173E-6,-148.0000019E-3,
,,,340.80000478E-6,-140.0000006E-3,,,,,340.80000478E-6,-148.0000019E-3,
,,,341.20000782E-6,-144.0000087E-3,,,,,341.20000782E-6,-152.00001001E-3,
,,,341.60001087E-6,-148.0000019E-3,,,,,341.60001087E-6,-160.00001132E-3,
,,,342.00001392E-6,-156.00000322E-3,,,,,342.00001392E-6,-164.00000453E-3,
,,,342.40001696E-6,-152.00001001E-3,,,,,342.40001696E-6,-168.00001264E-3,
,,,342.80002001E-6,-160.00001132E-3,,,,,342.80002001E-6,-168.00001264E-3,
,,,343.19999395E-6,-168.00001264E-3,,,,,343.19999395E-6,-176.00001395E-3,
,,,343.59999700E-6,-180.00000715E-3,,,,,343.59999700E-6,-184.00001526E-3,
,,,344.00000004E-6,-180.00000715E-3,,,,,344.00000004E-6,-188.00000846E-3,
,,,344.40000309E-6,-172.00000584E-3,,,,,344.40000309E-6,-184.00001526E-3,
,,,344.80000613E-6,-180.00000715E-3,,,,,344.80000613E-6,-192.00000167E-3,
,,,345.20000918E-6,-188.00000846E-3,,,,,345.20000918E-6,-204.00001109E-3,
,,,345.60001222E-6,-192.00000167E-3,,,,,345.60001222E-6,-200.00000298E-3,
,,,346.00001527E-6,-204.00001109E-3,,,,,346.00001527E-6,-204.00001109E-3,
,,,346.40001832E-6,-204.00001109E-3,,,,,346.40001832E-6,-208.00000429E-3,
,,,346.80002136E-6,-212.00001240E-3,,,,,346.80002136E-6,-216.00000560E-3,
,,,347.19999530E-6,-208.00000429E-3,,,,,347.19999530E-6,-224.00000691E-3,
,,,347.59999835E-6,-212.00001240E-3,,,,,347.59999835E-6,-224.00000691E-3,
,,,348.00000140E-6,-220.00001371E-3,,,,,348.00000140E-6,-228.00001502E-3,
,,,348.40000444E-6,-216.00000560E-3,,,,,348.40000444E-6,-236.00001633E-3,
,,,348.80000749E-6,-228.00001502E-3,,,,,348.80000749E-6,-236.00001633E-3,
,,,349.20001053E-6,-232.00000823E-3,,,,,349.20001053E-6,-236.00001633E-3,
,,,349.60001358E-6,-236.00001633E-3,,,,,349.60001358E-6,-244.00001764E-3,
,,,350.00001662E-6,-240.00000954E-3,,,,,350.00001662E-6,-248.00001085E-3,
,,,350.40001967E-6,-244.00001764E-3,,,,,350.40001967E-6,-252.00000405E-3,
,,,350.79999361E-6,-244.00001764E-3,,,,,350.79999361E-6,-252.00000405E-3,
,,,351.19999666E-6,-256.00001216E-3,,,,,351.19999666E-6,-252.00000405E-3,
,,,351.59999970E-6,-256.00001216E-3,,,,,351.59999970E-6,-260.00002027E-3,
,,,352.00000275E-6,-256.00001216E-3,,,,,352.00000275E-6,-263.99999857E-3,
,,,352.40000580E-6,-260.00002027E-3,,,,,352.40000580E-6,-263.99999857E-3,
,,,352.80000884E-6,-263.99999857E-3,,,,,352.80000884E-6,-272.00001478E-3,
,,,353.20001189E-6,-263.99999857E-3,,,,,353.20001189E-6,-272.00001478E-3,
,,,353.60001493E-6,-272.00001478E-3,,,,,353.60001493E-6,-276.00002289E-3,
,,,354.00001798E-6,-280.00000119E-3,,,,,354.00001798E-6,-284.00000930E-3,
,,,354.40002102E-6,-280.00000119E-3,,,,,354.40002102E-6,-292.00002551E-3,
,,,354.79999497E-6,-276.00002289E-3,,,,,354.79999497E-6,-280.00000119E-3,
,,,355.19999801E-6,-288.00001740E-3,,,,,355.19999801E-6,-288.00001740E-3,
,,,355.60000106E-6,-280.00000119E-3,,,,,355.60000106E-6,-296.00000381E-3,
,,,356.00000410E-6,-292.00002551E-3,,,,,356.00000410E-6,-296.00000381E-3,
,,,356.40000715E-6,-296.00000381E-3,,,,,356.40000715E-6,-300.00001192E-3,
,,,356.80001020E-6,-304.00002003E-3,,,,,356.80001020E-6,-308.00002813E-3,
,,,357.20001324E-6,-296.00000381E-3,,,,,357.20001324E-6,-304.00002003E-3,
,,,357.60001629E-6,-304.00002003E-3,,,,,357.60001629E-6,-300.00001192E-3,
,,,358.00001933E-6,-304.00002003E-3,,,,,358.00001933E-6,-308.00002813E-3,
,,,358.39999327E-6,-308.00002813E-3,,,,,358.39999327E-6,-312.00000644E-3,
,,,358.79999632E-6,-316.00001454E-3,,,,,358.79999632E-6,-320.00002265E-3,
,,,359.19999937E-6,-312.00000644E-3,,,,,359.19999937E-6,-316.00001454E-3,
,,,359.60000241E-6,-320.00002265E-3,,,,,359.60000241E-6,-320.00002265E-3,
,,,360.00000546E-6,-316.00001454E-3,,,,,360.00000546E-6,-324.00000095E-3,
,,,360.40000850E-6,-324.00000095E-3,,,,,360.40000850E-6,-320.00002265E-3,
,,,360.80001155E-6,-320.00002265E-3,,,,,360.80001155E-6,-332.00001717E-3,
,,,361.20001459E-6,-328.00000906E-3,,,,,361.20001459E-6,-332.00001717E-3,
,,,361.60001764E-6,-332.00001717E-3,,,,,361.60001764E-6,-332.00001717E-3,
,,,362.00002069E-6,-332.00001717E-3,,,,,362.00002069E-6,-336.00002527E-3,
,,,362.39999463E-6,-336.00002527E-3,,,,,362.39999463E-6,-336.00002527E-3,
,,,362.79999767E-6,-336.00002527E-3,,,,,362.79999767E-6,-336.00002527E-3,
,,,363.20000072E-6,-336.00002527E-3,,,,,363.20000072E-6,-348.00001979E-3,
,,,363.60000377E-6,-336.00002527E-3,,,,,363.60000377E-6,-348.00001979E-3,
,,,364.00000681E-6,-344.00001168E-3,,,,,364.00000681E-6,-344.00001168E-3,
,,,364.40000986E-6,-344.00001168E-3,,,,,364.40000986E-6,-348.00001979E-3,
,,,364.80001290E-6,-344.00001168E-3,,,,,364.80001290E-6,-344.00001168E-3,
,,,365.20001595E-6,-348.00001979E-3,,,,,365.20001595E-6,-352.00002789E-3,
,,,365.60001899E-6,-348.00001979E-3,,,,,365.60001899E-6,-356.00000620E-3,
,,,365.99999294E-6,-348.00001979E-3,,,,,365.99999294E-6,-356.00000620E-3,
,,,366.39999598E-6,-348.00001979E-3,,,,,366.39999598E-6,-356.00000620E-3,
,,,366.79999903E-6,-352.00002789E-3,,,,,366.79999903E-6,-360.00001431E-3,
,,,367.20000207E-6,-352.00002789E-3,,,,,367.20000207E-6,-360.00001431E-3,
,,,367.60000512E-6,-348.00001979E-3,,,,,367.60000512E-6,-364.00002241E-3,
,,,368.00000817E-6,-360.00001431E-3,,,,,368.00000817E-6,-364.00002241E-3,
,,,368.40001121E-6,-364.00002241E-3,,,,,368.40001121E-6,-368.00003052E-3,
,,,368.80001426E-6,-360.00001431E-3,,,,,368.80001426E-6,-368.00003052E-3,
,,,369.20001730E-6,-368.00003052E-3,,,,,369.20001730E-6,-364.00002241E-3,
,,,369.60002035E-6,-364.00002241E-3,,,,,369.60002035E-6,-364.00002241E-3,
,,,369.99999429E-6,-364.00002241E-3,,,,,369.99999429E-6,-368.00003052E-3,
,,,370.39999734E-6,-364.00002241E-3,,,,,370.39999734E-6,-372.00000882E-3,
,,,370.80000038E-6,-364.00002241E-3,,,,,370.80000038E-6,-376.00001693E-3,
,,,371.20000343E-6,-368.00003052E-3,,,,,371.20000343E-6,-372.00000882E-3,
,,,371.60000647E-6,-372.00000882E-3,,,,,371.60000647E-6,-372.00000882E-3,
,,,372.00000952E-6,-364.00002241E-3,,,,,372.00000952E-6,-372.00000882E-3,
,,,372.40001257E-6,-368.00003052E-3,,,,,372.40001257E-6,-376.00001693E-3,
,,,372.80001561E-6,-372.00000882E-3,,,,,372.80001561E-6,-372.00000882E-3,
,,,373.20001866E-6,-372.00000882E-3,,,,,373.20001866E-6,-376.00001693E-3,
,,,373.60002170E-6,-372.00000882E-3,,,,,373.60002170E-6,-376.00001693E-3,
,,,373.99999565E-6,-372.00000882E-3,,,,,373.99999565E-6,-376.00001693E-3,
,,,374.39999869E-6,-372.00000882E-3,,,,,374.39999869E-6,-376.00001693E-3,
,,,374.80000174E-6,-376.00001693E-3,,,,,374.80000174E-6,-376.00001693E-3,
,,,375.20000478E-6,-368.00003052E-3,,,,,375.20000478E-6,-384.00000334E-3,
,,,375.60000783E-6,-372.00000882E-3,,,,,375.60000783E-6,-376.00001693E-3,
,,,376.00001087E-6,-376.00001693E-3,,,,,376.00001087E-6,-380.00002503E-3,
,,,376.40001392E-6,-380.00002503E-3,,,,,376.40001392E-6,-380.00002503E-3,
,,,376.80001697E-6,-372.00000882E-3,,,,,376.80001697E-6,-376.00001693E-3,
,,,377.20002001E-6,-372.00000882E-3,,,,,377.20002001E-6,-376.00001693E-3,
,,,377.59999395E-6,-372.00000882E-3,,,,,377.59999395E-6,-372.00000882E-3,
,,,377.99999700E-6,-376.00001693E-3,,,,,377.99999700E-6,-372.00000882E-3,
,,,378.40000005E-6,-372.00000882E-3,,,,,378.40000005E-6,-372.00000882E-3,
,,,378.80000309E-6,-372.00000882E-3,,,,,378.80000309E-6,-372.00000882E-3,
,,,379.20000614E-6,-364.00002241E-3,,,,,379.20000614E-6,-372.00000882E-3,
,,,379.60000918E-6,-372.00000882E-3,,,,,379.60000918E-6,-376.00001693E-3,
,,,380.00001223E-6,-372.00000882E-3,,,,,380.00001223E-6,-368.00003052E-3,
,,,380.40001527E-6,-368.00003052E-3,,,,,380.40001527E-6,-372.00000882E-3,
,,,380.80001832E-6,-364.00002241E-3,,,,,380.80001832E-6,-368.00003052E-3,
,,,381.20002137E-6,-364.00002241E-3,,,,,381.20002137E-6,-368.00003052E-3,
,,,381.59999531E-6,-368.00003052E-3,,,,,381.59999531E-6,-372.00000882E-3,
,,,381.99999835E-6,-356.00000620E-3,,,,,381.99999835E-6,-364.00002241E-3,
,,,382.40000140E-6,-364.00002241E-3,,,,,382.40000140E-6,-360.00001431E-3,
,,,382.80000445E-6,-356.00000620E-3,,,,,382.80000445E-6,-364.00002241E-3,
,,,383.20000749E-6,-360.00001431E-3,,,,,383.20000749E-6,-360.00001431E-3,
,,,383.60001054E-6,-356.00000620E-3,,,,,383.60001054E-6,-360.00001431E-3,
,,,384.00001358E-6,-352.00002789E-3,,,,,384.00001358E-6,-356.00000620E-3,
,,,384.40001663E-6,-352.00002789E-3,,,,,384.40001663E-6,-356.00000620E-3,
,,,384.80001967E-6,-352.00002789E-3,,,,,384.80001967E-6,-352.00002789E-3,
,,,385.19999362E-6,-344.00001168E-3,,,,,385.19999362E-6,-356.00000620E-3,
,,,385.59999666E-6,-348.00001979E-3,,,,,385.59999666E-6,-352.00002789E-3,
,,,385.99999971E-6,-348.00001979E-3,,,,,385.99999971E-6,-348.00001979E-3,
,,,386.40000275E-6,-344.00001168E-3,,,,,386.40000275E-6,-348.00001979E-3,
,,,386.80000580E-6,-340.00000358E-3,,,,,386.80000580E-6,-348.00001979E-3,
,,,387.20000884E-6,-340.00000358E-3,,,,,387.20000884E-6,-340.00000358E-3,
,,,387.60001189E-6,-344.00001168E-3,,,,,387.60001189E-6,-344.00001168E-3,
,,,388.00001494E-6,-340.00000358E-3,,,,,388.00001494E-6,-340.00000358E-3,
,,,388.40001798E-6,-336.00002527E-3,,,,,388.40001798E-6,-340.00000358E-3,
,,,388.80002103E-6,-340.00000358E-3,,,,,388.80002103E-6,-336.00002527E-3,
,,,389.19999497E-6,-328.00000906E-3,,,,,389.19999497E-6,-336.00002527E-3,
,,,389.59999802E-6,-336.00002527E-3,,,,,389.59999802E-6,-336.00002527E-3,
,,,390.00000106E-6,-328.00000906E-3,,,,,390.00000106E-6,-332.00001717E-3,
,,,390.40000411E-6,-320.00002265E-3,,,,,390.40000411E-6,-324.00000095E-3,
,,,390.80000715E-6,-320.00002265E-3,,,,,390.80000715E-6,-324.00000095E-3,
,,,391.20001020E-6,-320.00002265E-3,,,,,391.20001020E-6,-324.00000095E-3,
,,,391.60001324E-6,-320.00002265E-3,,,,,391.60001324E-6,-316.00001454E-3,
,,,392.00001629E-6,-320.00002265E-3,,,,,392.00001629E-6,-312.00000644E-3,
,,,392.40001934E-6,-304.00002003E-3,,,,,392.40001934E-6,-316.00001454E-3,
,,,392.79999328E-6,-304.00002003E-3,,,,,392.79999328E-6,-304.00002003E-3,
,,,393.19999632E-6,-308.00002813E-3,,,,,393.19999632E-6,-316.00001454E-3,
,,,393.59999937E-6,-308.00002813E-3,,,,,393.59999937E-6,-312.00000644E-3,
,,,394.00000242E-6,-300.00001192E-3,,,,,394.00000242E-6,-300.00001192E-3,
,,,394.40000546E-6,-296.00000381E-3,,,,,394.40000546E-6,-300.00001192E-3,
,,,394.80000851E-6,-296.00000381E-3,,,,,394.80000851E-6,-296.00000381E-3,
,,,395.20001155E-6,-288.00001740E-3,,,,,395.20001155E-6,-296.00000381E-3,
,,,395.60001460E-6,-288.00001740E-3,,,,,395.60001460E-6,-292.00002551E-3,
,,,396.00001764E-6,-292.00002551E-3,,,,,396.00001764E-6,-284.00000930E-3,
,,,396.40002069E-6,-288.00001740E-3,,,,,396.40002069E-6,-284.00000930E-3,
,,,396.79999463E-6,-276.00002289E-3,,,,,396.79999463E-6,-276.00002289E-3,
,,,397.19999768E-6,-268.00000668E-3,,,,,397.19999768E-6,-276.00002289E-3,
,,,397.60000072E-6,-272.00001478E-3,,,,,397.60000072E-6,-272.00001478E-3,
,,,398.00000377E-6,-268.00000668E-3,,,,,398.00000377E-6,-272.00001478E-3,
,,,398.40000682E-6,-268.00000668E-3,,,,,398.40000682E-6,-272.00001478E-3,
,,,398.80000986E-6,-263.99999857E-3,,,,,398.80000986E-6,-263.99999857E-3,
,,,399.20001291E-6,-263.99999857E-3,,,,,399.20001291E-6,-263.99999857E-3,
,,,399.60001595E-6,-252.00000405E-3,,,,,399.60001595E-6,-260.00002027E-3,
,,,400.00001900E-6,-248.00001085E-3,,,,,400.00001900E-6,-248.00001085E-3,
,,,400.40002204E-6,-252.00000405E-3,,,,,400.40002204E-6,-252.00000405E-3,
,,,400.79999599E-6,-244.00001764E-3,,,,,400.79999599E-6,-244.00001764E-3,
,,,401.19999903E-6,-244.00001764E-3,,,,,401.19999903E-6,-244.00001764E-3,
,,,401.60000208E-6,-240.00000954E-3,,,,,401.60000208E-6,-236.00001633E-3,
,,,402.00000512E-6,-236.00001633E-3,,,,,402.00000512E-6,-236.00001633E-3,
,,,402.40000817E-6,-232.00000823E-3,,,,,402.40000817E-6,-228.00001502E-3,
,,,402.80001122E-6,-228.00001502E-3,,,,,402.80001122E-6,-228.00001502E-3,
,,,403.20001426E-6,-220.00001371E-3,,,,,403.20001426E-6,-220.00001371E-3,
,,,403.600017307E-6,-220.00001371E-3,,,,,403.600017307E-6,-220.00001371E-3,
,,,404.000020353E-6,-208.00000429E-3,,,,,404.000020353E-6,-212.00001240E-3,
,,,404.399994295E-6,-208.00000429E-3,,,,,404.399994295E-6,-220.00001371E-3,
,,,404.799997341E-6,-208.00000429E-3,,,,,404.799997341E-6,-204.00001109E-3,
,,,405.200000387E-6,-200.00000298E-3,,,,,405.200000387E-6,-200.00000298E-3,
,,,405.600003432E-6,-192.00000167E-3,,,,,405.600003432E-6,-196.00000978E-3,
,,,406.000006478E-6,-192.00000167E-3,,,,,406.000006478E-6,-196.00000978E-3,
,,,406.400009524E-6,-184.00001526E-3,,,,,406.400009524E-6,-188.00000846E-3,
,,,406.800012570E-6,-184.00001526E-3,,,,,406.800012570E-6,-188.00000846E-3,
,,,407.200015616E-6,-172.00000584E-3,,,,,407.200015616E-6,-176.00001395E-3,
,,,407.600018661E-6,-172.00000584E-3,,,,,407.600018661E-6,-180.00000715E-3,
,,,408.000021707E-6,-176.00001395E-3,,,,,408.000021707E-6,-176.00001395E-3,
,,,408.399995649E-6,-164.00000453E-3,,,,,408.399995649E-6,-168.00001264E-3,
,,,408.799998695E-6,-160.00001132E-3,,,,,408.799998695E-6,-168.00001264E-3,
,,,409.200001741E-6,-156.00000322E-3,,,,,409.200001741E-6,-156.00000322E-3,
,,,409.600004787E-6,-148.0000019E-3,,,,,409.600004787E-6,-152.00001001E-3,
,,,410.000007832E-6,-148.0000019E-3,,,,,410.000007832E-6,-148.0000019E-3,
,,,410.400010878E-6,-136.0000074E-3,,,,,410.400010878E-6,-144.0000087E-3,
,,,410.800013924E-6,-140.0000006E-3,,,,,410.800013924E-6,-144.0000087E-3,
,,,411.200016970E-6,-131.9999993E-3,,,,,411.200016970E-6,-136.0000074E-3,
,,,411.600020016E-6,-124.0000054E-3,,,,,411.600020016E-6,-128.0000061E-3,
,,,411.999993958E-6,-120.0000048E-3,,,,,411.999993958E-6,-128.0000061E-3,
,,,412.399997003E-6,-116.0000041E-3,,,,,412.399997003E-6,-124.0000054E-3,
,,,412.800000049E-6,-112.0000035E-3,,,,,412.800000049E-6,-116.0000041E-3,
,,,413.200003095E-6,-104.0000021E-3,,,,,413.200003095E-6,-112.0000035E-3,
,,,413.600006141E-6,-108.0000028E-3,,,,,413.600006141E-6,-108.0000028E-3,
,,,414.000009187E-6,-104.0000021E-3,,,,,414.000009187E-6,-104.0000021E-3,
,,,414.400012232E-6,-96.000000834E-3,,,,,414.400012232E-6,-96.000000834E-3,
,,,414.800015278E-6,-84.000006318E-3,,,,,414.800015278E-6,-92.000007629E-3,
,,,415.200018324E-6,-80.000005662E-3,,,,,415.200018324E-6,-92.000007629E-3,
,,,415.600021370E-6,-80.000005662E-3,,,,,415.600021370E-6,-88.000006974E-3,
,,,415.999995312E-6,-76.000005007E-3,,,,,415.999995312E-6,-80.000005662E-3,
,,,416.399998358E-6,-72.000004351E-3,,,,,416.399998358E-6,-72.000004351E-3,
,,,416.800001403E-6,-64.000003040E-3,,,,,416.800001403E-6,-68.000003695E-3,
,,,417.200004449E-6,-56.000001729E-3,,,,,417.200004449E-6,-68.000003695E-3,
,,,417.600007495E-6,-56.000001729E-3,,,,,417.600007495E-6,-56.000001729E-3,
,,,418.000010541E-6,-52.00000107E-3,,,,,418.000010541E-6,-56.000001729E-3,
,,,418.400013587E-6,-48.00000042E-3,,,,,418.400013587E-6,-52.00000107E-3,
,,,418.800016632E-6,-36.00000218E-3,,,,,418.800016632E-6,-48.00000042E-3,
,,,419.200019678E-6,-36.00000218E-3,,,,,419.200019678E-6,-44.00000349E-3,
,,,419.599993620E-6,-24.00000021E-3,,,,,419.599993620E-6,-36.00000218E-3,
,,,419.999996666E-6,-24.00000021E-3,,,,,419.999996666E-6,-24.00000021E-3,
,,,420.399999712E-6,-16.0000008E-3,,,,,420.399999712E-6,-28.00000086E-3,
,,,420.800002757E-6,-16.0000008E-3,,,,,420.800002757E-6,-24.00000021E-3,
,,,421.200005803E-6,-8.000000380E-3,,,,,421.200005803E-6,-16.0000008E-3,
,,,421.600008849E-6,-4.00000019E-3,,,,,421.600008849E-6,-8.000000380E-3,
,,,422.000011895E-6,4.00000019E-3,,,,,422.000011895E-6,-8.000000380E-3,
,,,422.400014941E-6,8.000000380E-3,,,,,422.400014941E-6,0.0,
,,,422.800017986E-6,16.0000008E-3,,,,,422.800017986E-6,0.0,
,,,423.200021032E-6,12.0000001E-3,,,,,423.200021032E-6,8.000000380E-3,
,,,423.599994974E-6,28.00000086E-3,,,,,423.599994974E-6,16.0000008E-3,
,,,423.999998020E-6,24.00000021E-3,,,,,423.999998020E-6,28.00000086E-3,
,,,424.400001066E-6,36.00000218E-3,,,,,424.400001066E-6,28.00000086E-3,
,,,424.800004112E-6,40.00000283E-3,,,,,424.800004112E-6,28.00000086E-3,
,,,425.200007157E-6,44.00000349E-3,,,,,425.200007157E-6,32.00000152E-3,
,,,425.600010203E-6,48.00000042E-3,,,,,425.600010203E-6,40.00000283E-3,
,,,426.000013249E-6,52.00000107E-3,,,,,426.000013249E-6,40.00000283E-3,
,,,426.400016295E-6,56.000001729E-3,,,,,426.400016295E-6,52.00000107E-3,
,,,426.800019341E-6,64.000003040E-3,,,,,426.800019341E-6,60.000002384E-3,
,,,427.200022386E-6,68.000003695E-3,,,,,427.200022386E-6,60.000002384E-3,
,,,427.599996328E-6,76.000005007E-3,,,,,427.599996328E-6,68.000003695E-3,
,,,427.999999374E-6,80.000005662E-3,,,,,427.999999374E-6,76.000005007E-3,
,,,428.400002420E-6,76.000005007E-3,,,,,428.400002420E-6,76.000005007E-3,
,,,428.800005466E-6,88.000006974E-3,,,,,428.800005466E-6,80.000005662E-3,
,,,429.200008512E-6,92.000007629E-3,,,,,429.200008512E-6,84.000006318E-3,
,,,429.600011557E-6,92.000007629E-3,,,,,429.600011557E-6,84.000006318E-3,
,,,430.000014603E-6,96.000000834E-3,,,,,430.000014603E-6,100.0000015E-3,
,,,430.400017649E-6,104.0000021E-3,,,,,430.400017649E-6,100.0000015E-3,
,,,430.800020695E-6,108.0000028E-3,,,,,430.800020695E-6,104.0000021E-3,
,,,431.199994637E-6,112.0000035E-3,,,,,431.199994637E-6,108.0000028E-3,
,,,431.599997682E-6,116.0000041E-3,,,,,431.599997682E-6,112.0000035E-3,
,,,432.000000728E-6,128.0000061E-3,,,,,432.000000728E-6,116.0000041E-3,
,,,432.400003774E-6,131.9999993E-3,,,,,432.400003774E-6,124.0000054E-3,
,,,432.800006820E-6,136.0000074E-3,,,,,432.800006820E-6,124.0000054E-3,
,,,433.200009866E-6,136.0000074E-3,,,,,433.200009866E-6,128.0000061E-3,
,,,433.600012911E-6,144.0000087E-3,,,,,433.600012911E-6,136.0000074E-3,
,,,434.000015957E-6,144.0000087E-3,,,,,434.000015957E-6,140.0000006E-3,
,,,434.400019003E-6,152.00001001E-3,,,,,434.400019003E-6,148.0000019E-3,
,,,434.800022049E-6,160.00001132E-3,,,,,434.800022049E-6,148.0000019E-3,
,,,435.199995991E-6,164.00000453E-3,,,,,435.199995991E-6,156.00000322E-3,
,,,435.599999037E-6,164.00000453E-3,,,,,435.599999037E-6,160.00001132E-3,
,,,436.000002082E-6,172.00000584E-3,,,,,436.000002082E-6,164.00000453E-3,
,,,436.400005128E-6,172.00000584E-3,,,,,436.400005128E-6,172.00000584E-3,
,,,436.800008174E-6,180.00000715E-3,,,,,436.800008174E-6,176.00001395E-3,
,,,437.200011220E-6,184.00001526E-3,,,,,437.200011220E-6,180.00000715E-3,
,,,437.600014266E-6,192.00000167E-3,,,,,437.600014266E-6,180.00000715E-3,
,,,438.000017311E-6,188.00000846E-3,,,,,438.000017311E-6,188.00000846E-3,
,,,438.400020357E-6,192.00000167E-3,,,,,438.400020357E-6,184.00001526E-3,
,,,438.799994299E-6,196.00000978E-3,,,,,438.799994299E-6,196.00000978E-3,
